Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
38222,701.048,241.2438759,201.8755265,1.195012987,0.547491889,38491,220.6031774,0.792330017,0.993011353,0.977299694,0.914440528,0.00631165,0.002722353,0.83620148,0.999271629,3
36805,699.998,236.5744453,198.473853,1.191967817,0.544210316,37153,216.4753599,0.777099785,0.990633327,0.943893701,0.915041181,0.00642778,0.002779735,0.837300364,0.998035087,3
67796,1015.155,344.1761834,253.0661384,1.360024639,0.677762606,69240,293.8035878,0.738647259,0.979145003,0.826702439,0.853642994,0.005076644,0.001662883,0.728706362,0.991058606,1
70518,1045.719,371.0999685,243.2863133,1.525363114,0.755124333,71865,299.643632,0.807211538,0.981256523,0.810363465,0.807447204,0.005262486,0.001379835,0.651970988,0.994492496,1
36911,690.768,229.5186145,204.9146295,1.120069441,0.450449738,37249,216.786865,0.777090044,0.990925931,0.972078313,0.944528467,0.006218163,0.003052826,0.892134024,0.999252058,3
42101,761.563,272.6025663,196.9605551,1.384046497,0.691350982,42573,231.5267977,0.716807982,0.988913161,0.912201125,0.849319949,0.006474967,0.002078273,0.721344376,0.998374156,3
84523,1141.272,431.6951295,250.5840348,1.72275592,0.814284997,85773,328.0518649,0.780049097,0.985426649,0.815467097,0.759915604,0.005107428,0.001050615,0.577471725,0.994842832,1
63653,1016.303,355.1371706,228.6444147,1.553229153,0.765176974,64755,284.6849429,0.716667793,0.982982009,0.774430281,0.801619674,0.005579268,0.001421119,0.642594102,0.998095893,1
37074,720.184,235.5307465,200.7524847,1.173239508,0.522986632,37612,217.2650061,0.75484068,0.985696054,0.898239962,0.922448595,0.00635299,0.00283744,0.85091141,0.998322884,3
42178,746.834,271.3366348,198.1780316,1.369155968,0.683044265,42484,231.7384248,0.745260182,0.992797288,0.950271456,0.854062427,0.006433132,0.002111352,0.729422629,0.998693345,3
86975,1181.978,426.6949965,260.5436427,1.637710259,0.791932519,88249,332.7762152,0.784406566,0.985563576,0.782321949,0.779892471,0.00490595,0.001119546,0.608232266,0.996108222,1
81085,1135.253,411.8972213,251.3405916,1.638801033,0.792245714,82646,321.3107973,0.767327201,0.981112214,0.790615034,0.780075176,0.00507982,0.00116031,0.60851728,0.997238747,1
32525,663.914,225.0778556,184.2147342,1.221823306,0.574579254,33000,203.4996712,0.769057978,0.985606061,0.927264249,0.904130132,0.006920149,0.002852456,0.817451295,0.998781044,3
46379,795.796,276.5100037,213.9154064,1.292613788,0.63364215,46847,243.0053021,0.789765858,0.990010033,0.920296437,0.878830056,0.005961966,0.002193759,0.772342267,0.998340264,3
69417,1047.174,366.4129998,243.3562738,1.505664901,0.747591875,70839,297.2952564,0.790266393,0.979926312,0.795496006,0.811366563,0.005278433,0.001411085,0.6583157,0.991202843,1
38195,719.457,243.2856909,200.212062,1.21514003,0.568113196,38604,220.5252467,0.778536486,0.989405243,0.927271034,0.906445611,0.006369569,0.002652509,0.821643645,0.998412083,3
222737,1847.94,722.4940683,396.6969714,1.821274475,0.835778955,225516,532.538784,0.83655204,0.987677149,0.819646328,0.737083953,0.003243709,0.000590595,0.543292754,0.989485225,2
35165,676.072,232.8834611,192.3850785,1.21050688,0.563523226,35463,211.597421,0.785845177,0.991596876,0.966795425,0.908597888,0.006622592,0.002784163,0.825550123,0.999334104,3
44924,817.215,282.1488206,203.1618504,1.388788397,0.693920006,45772,239.1631521,0.79427157,0.98147339,0.845309254,0.847648952,0.006280581,0.002000063,0.718508746,0.997856609,1
38844,708.154,246.9118386,200.5332172,1.231276503,0.583427453,39120,222.3909101,0.780470163,0.992944785,0.973370958,0.900689539,0.006356499,0.002580466,0.811241646,0.998862777,3
164154,1532.775,589.430266,356.9019467,1.651518776,0.795842826,165847,457.1732322,0.748809415,0.989791796,0.87802022,0.775618862,0.003590715,0.000801593,0.601584619,0.993528294,2
79639,1109.573,386.1251508,263.5681659,1.464991607,0.730794286,81007,318.4329193,0.760872473,0.983112571,0.812875252,0.824688365,0.004848443,0.00138338,0.680110899,0.996356759,1
41324,733.765,261.7714293,201.2394016,1.300796103,0.639537393,41613,229.380363,0.790511717,0.993055055,0.964491117,0.876262026,0.00633461,0.002303751,0.767835139,0.998796956,3
39872,721.45,249.1060397,204.0649358,1.220719467,0.573523607,40228,225.3144628,0.779831407,0.991150442,0.962643337,0.904492171,0.006247643,0.00257938,0.818106088,0.998678028,3
58932,928.906,341.4329234,220.0762982,1.551429782,0.764548068,59770,273.9243561,0.719086317,0.985979588,0.858257304,0.802278683,0.005793676,0.001480591,0.643651085,0.998579463,1
42018,742.118,252.8851414,211.9111119,1.193354794,0.545710531,42387,231.2984634,0.806797235,0.991294501,0.958736606,0.914638409,0.006018495,0.002598157,0.83656342,0.998316968,3
38650,705.316,246.2123643,200.1466011,1.230160108,0.582400056,38932,221.8348674,0.784373415,0.992756601,0.976319336,0.900989957,0.006370307,0.002589524,0.811782902,0.998622942,3
42749,744.594,257.7228968,211.7778141,1.216949461,0.569881609,43052,233.301773,0.74530144,0.992961999,0.96893972,0.905242708,0.006028747,0.002497278,0.81946436,0.997246712,3
66506,986.389,325.0822839,261.6285179,1.242533828,0.593536513,67473,290.9949642,0.762124129,0.985668341,0.858962593,0.895142487,0.004888014,0.001935891,0.801280072,0.995617596,1
182494,1653.298,614.2726257,387.0123388,1.587217161,0.776567947,189173,482.0358674,0.745603857,0.964693693,0.83898882,0.784726272,0.003365988,0.000787345,0.615795322,0.977400902,2
36186,685.681,236.9992929,194.9151565,1.215910025,0.568867373,36484,214.6472599,0.796434467,0.991832036,0.967177561,0.905687343,0.006549475,0.002718313,0.820269563,0.997373985,3
48324,812.215,285.3797054,216.0143229,1.321114737,0.653488405,48849,248.0484383,0.776700902,0.989252595,0.9205147,0.869187379,0.005905548,0.002079187,0.755486701,0.998084614,3
39790,734.078,248.1616598,204.3892451,1.214162026,0.567151763,40254,225.0826548,0.781237729,0.988473195,0.927896178,0.907000118,0.006236785,0.002603574,0.822649214,0.998829436,3
38241,705.456,246.3847077,197.8848539,1.245091289,0.595771529,38534,220.6580011,0.781161907,0.992396325,0.965604412,0.895583184,0.006442946,0.002556748,0.80206924,0.998649423,3
68062,1016.666,375.2806726,232.5483356,1.613774924,0.784866335,69176,294.3793979,0.737383805,0.983896149,0.827480886,0.784424617,0.005513806,0.001287764,0.61532198,0.992991181,1
45084,763.811,261.1382038,219.9778723,1.187111235,0.538882343,45425,239.5886718,0.773098292,0.992493121,0.97109225,0.91747844,0.005792259,0.002531694,0.841766687,0.999270692,3
64576,1039.574,359.0187517,230.277935,1.559067097,0.767198945,65886,286.7415506,0.701531776,0.980117172,0.750879393,0.798681265,0.005559631,0.001395468,0.637891762,0.994516059,1
37196,700.485,233.0992014,203.3456973,1.146319811,0.488869547,37561,217.6221912,0.774142524,0.990282474,0.952595276,0.933603332,0.006266781,0.002936797,0.871615182,0.999149751,3
182090,1621.335,617.0719422,379.3651246,1.626591118,0.788696578,183882,481.5020132,0.770881842,0.99025462,0.870463257,0.780301259,0.003388829,0.000774959,0.608870054,0.990382622,2
48598,813.192,301.3699872,206.0170445,1.462840067,0.729855243,49088,248.7506691,0.758537804,0.990017927,0.923510985,0.825399607,0.006201284,0.001775491,0.681284512,0.996610281,3
46015,775.166,277.2145631,211.5356223,1.310486433,0.646309435,46401,242.0498247,0.785372931,0.991681214,0.962320769,0.873149744,0.006024439,0.002159988,0.762390475,0.999102374,3
36393,681.994,233.8313405,198.3315724,1.178992016,0.52970465,36655,215.2603232,0.782864027,0.992852271,0.983256019,0.920579435,0.006425174,0.00284649,0.847466495,0.999156232,3
36975,694.805,241.367873,195.1891714,1.236584342,0.588249946,37252,216.974727,0.777422678,0.992564158,0.962481026,0.898937892,0.006527867,0.00262948,0.808089334,0.999270617,3
87072,1194.135,400.9714382,277.3967255,1.44548007,0.722077971,88994,332.96173,0.76199811,0.978403038,0.767328853,0.830387649,0.004605056,0.001350636,0.689543648,0.996721601,1
74734,1062.473,381.3988414,250.9818411,1.519627236,0.752968887,75706,308.4708805,0.826740121,0.987160859,0.831940538,0.808788195,0.005103418,0.001347039,0.654138344,0.994046444,1
35083,687.873,229.6498757,194.93395,1.17809071,0.528664177,35513,211.3505688,0.767613338,0.987891758,0.931729962,0.920316496,0.006545902,0.002896664,0.846982453,0.997822159,3
36311,689.155,240.1511717,192.6197446,1.246763005,0.59722056,36606,215.0176763,0.783138507,0.991941212,0.960758534,0.895343024,0.006613731,0.002621707,0.80163913,0.999454012,3
37240,695.977,244.7527839,194.0844937,1.261063051,0.609245374,37527,217.7508683,0.789953757,0.992352173,0.966117082,0.889676779,0.006572309,0.002539959,0.79152477,0.998162642,3
37482,693.294,239.2847356,199.5904668,1.198878581,0.551593868,37731,218.4572375,0.761519707,0.993400652,0.979936055,0.912959353,0.006383991,0.002735759,0.833494781,0.99925904,3
70776,1060.894,386.6199438,234.1002082,1.651514737,0.7958417,71978,300.1912757,0.775763422,0.983300453,0.79022705,0.77645057,0.005462585,0.00122471,0.602875487,0.995657752,1
66943,1039.622,339.8258945,251.6617416,1.350327993,0.671989344,68327,291.9494388,0.798518501,0.979744464,0.778330613,0.859114751,0.005076347,0.00170583,0.738078156,0.996647595,1
191554,1682.544,635.3960003,385.9308518,1.646398564,0.794406592,193468,493.8563837,0.712504557,0.990106891,0.850292266,0.777241883,0.003317059,0.00074672,0.604104945,0.994597514,2
32581,649.583,224.4241779,184.9234713,1.213605695,0.566603091,32851,203.6747839,0.772061611,0.991781072,0.970297635,0.907543857,0.006888192,0.002882408,0.823635852,0.99956916,3
73094,1052.343,369.0461015,253.2377065,1.457311025,0.727417341,74275,305.0674864,0.775771856,0.98409963,0.829424691,0.826637878,0.005048925,0.001454253,0.683330182,0.995824608,1
50551,828.646,291.6220792,221.0689942,1.319145094,0.652177002,51124,253.6996891,0.78359065,0.988791957,0.925127389,0.869960497,0.005768869,0.002038302,0.756831267,0.998370253,3
80434,1189.016,418.6575903,245.5096372,1.705259293,0.810006367,82457,320.0183581,0.715477673,0.975466,0.714947469,0.764391631,0.005204983,0.001096132,0.584294565,0.996373737,1
40705,738.355,249.1362387,208.6253196,1.194180261,0.546598964,41147,227.6559151,0.764413146,0.989258026,0.9382686,0.913780814,0.006120532,0.00263231,0.834995377,0.997134997,3
42535,743.443,261.6697885,207.2209851,1.262757188,0.6106276,42835,232.7170901,0.7606402,0.992996381,0.967076762,0.889354065,0.00615187,0.002374027,0.790950653,0.998778623,3
42516,758.388,279.1933792,194.2158117,1.437541964,0.718398431,42878,232.665108,0.726520848,0.991557442,0.928922233,0.833347512,0.006566784,0.001953606,0.694468076,0.998327002,3
83906,1206.297,447.4269964,239.8060077,1.86578727,0.84423907,85675,326.8523172,0.647547752,0.979352203,0.724593421,0.730515413,0.005332479,0.000936756,0.533652769,0.995682543,1
41435,738.189,260.3770597,202.7837232,1.284013606,0.627262451,41767,229.6882246,0.7905029,0.992051141,0.955525031,0.882136948,0.006283988,0.002347249,0.778165594,0.999175211,3
90481,1198.799,409.7641323,281.977795,1.453178724,0.725571675,92264,339.4171287,0.791146047,0.98067502,0.791178564,0.828323179,0.004528731,0.00131509,0.686119289,0.997053952,1
35106,680.346,234.3642027,191.0105524,1.226969922,0.579438588,35445,211.419837,0.810387812,0.990435887,0.953084795,0.902099529,0.006675902,0.002727141,0.813783561,0.998487952,3
35128,669.663,228.4024536,195.966868,1.16551566,0.51366751,35376,211.4860722,0.785527404,0.992989597,0.984352571,0.925936078,0.006502006,0.002948161,0.857357621,0.999263734,3
45339,765.979,262.8302917,219.8376812,1.195565247,0.548082243,45690,240.2652861,0.759142053,0.992317794,0.971064493,0.9141461,0.005797002,0.002497156,0.835663092,0.999089751,3
68456,1005.058,377.2814998,232.9329807,1.619699789,0.78665066,69503,295.2302259,0.78641669,0.984935902,0.851606825,0.782519753,0.005511299,0.001274721,0.612337163,0.991802374,1
37353,701.883,237.3226512,200.8958975,1.181321541,0.53237349,37752,218.0809866,0.776440509,0.989431024,0.952809118,0.918921921,0.00635351,0.002794524,0.844417497,0.997528579,3
42054,749.694,262.2997011,204.3352616,1.28367321,0.62700595,42405,231.3975277,0.773677239,0.991722674,0.940262475,0.882187538,0.006237212,0.002330311,0.778254853,0.999024905,3
190919,1627.569,596.8968719,408.8116613,1.4600779,0.728641811,192563,493.0371392,0.777129669,0.991462534,0.905691301,0.826000541,0.00312644,0.000897741,0.682276894,0.996177415,2
155524,1523.825,559.7562847,360.2629506,1.553743686,0.765356315,159126,444.9936033,0.817506124,0.97736385,0.841660785,0.794977413,0.003599163,0.000886749,0.631989088,0.981949054,2
43407,766.597,267.1835014,207.3996543,1.288254324,0.630432294,43864,235.0904271,0.780420712,0.989581434,0.928186836,0.879883772,0.006155309,0.002275783,0.774195453,0.99736064,3
73129,1103.919,372.079469,251.2559076,1.48087849,0.737566185,74566,305.1405163,0.720979986,0.980728482,0.7540933,0.820095011,0.005087988,0.001419654,0.672555827,0.995973458,1
42177,751.217,272.1183148,197.5316857,1.37759324,0.687796372,42504,231.7356776,0.730337662,0.992306606,0.939192757,0.851598974,0.006451818,0.00209316,0.725220812,0.999059288,3
49227,807.687,289.3830362,216.8052717,1.334760146,0.662345789,49748,250.3552737,0.753017301,0.989527217,0.948259163,0.865134588,0.005878543,0.002031347,0.748457855,0.999011716,3
36982,708.896,244.4526398,192.9153156,1.267149988,0.614171532,37558,216.9952646,0.760023839,0.98466372,0.924773139,0.88767814,0.006610044,0.002531665,0.78797248,0.998479318,3
79140,1105.067,382.0721611,264.9678299,1.441956789,0.720454645,80482,317.4337373,0.755729565,0.983325464,0.814382982,0.830821425,0.004827801,0.001418926,0.69026424,0.995331207,1
33961,667.497,233.113834,185.7332978,1.255099849,0.604309903,34279,207.9434735,0.771192406,0.990723183,0.957837195,0.892025454,0.006864163,0.002680874,0.79570941,0.99869476,3
172005,1556.172,599.3133524,367.2030392,1.632103464,0.790310728,173578,467.9781703,0.737807232,0.990937792,0.892556551,0.78085724,0.003484279,0.00079906,0.609738029,0.99515555,2
72021,1065.356,388.5145897,237.0745041,1.638786892,0.792241659,73318,302.8200542,0.704899581,0.982309938,0.797406,0.779430328,0.005394463,0.00122811,0.607511637,0.995582107,1
64734,1032.092,372.8922116,224.1463197,1.663610681,0.799172181,66426,287.0921258,0.691802122,0.974528046,0.763669567,0.769906469,0.005760376,0.001248483,0.59275597,0.986115164,1
35414,680.978,237.1379832,190.3678563,1.245682899,0.596285403,35729,212.3452501,0.764749071,0.991183632,0.959662852,0.895450181,0.006696165,0.002655655,0.801831027,0.998827199,3
77128,1124.1,394.6981733,251.1657208,1.571465135,0.77140143,78456,313.3726529,0.821953429,0.983073315,0.767029449,0.793955164,0.005117443,0.001254344,0.630364803,0.990596309,1
35149,682.373,238.9292213,187.4223342,1.274817232,0.620222204,35509,211.5492774,0.782549648,0.989861725,0.948591369,0.885405629,0.006797611,0.002576945,0.783943127,0.999384208,3
37548,703.892,246.0599293,194.4318532,1.265533014,0.612873695,37881,218.6494876,0.782739212,0.991209313,0.952323748,0.888602578,0.00655321,0.002520369,0.789614542,0.999283272,3
183243,1653.91,621.0828564,380.4553283,1.632472488,0.790418086,187180,483.0240511,0.783571942,0.97896677,0.841808896,0.777712742,0.003389395,0.000764854,0.604837109,0.98737994,2
38008,715.481,255.362506,189.7001966,1.346137277,0.669439826,38388,219.9847463,0.760464186,0.990101073,0.933015096,0.861460634,0.006718651,0.002282462,0.742114424,0.99898789,3
46390,779.816,274.5603828,215.7288407,1.272710603,0.618576502,46750,243.0341179,0.775233957,0.992299465,0.958627654,0.885175477,0.005918525,0.002241356,0.783535626,0.997214098,3
45252,786.514,269.9056337,215.013446,1.255296535,0.604474461,45733,240.0346556,0.714024236,0.989482431,0.919252305,0.889328067,0.005964502,0.002301452,0.790904411,0.992819567,3
39141,713.315,254.0004503,196.5365763,1.292382594,0.633473145,39440,223.239488,0.760758017,0.992418864,0.966671841,0.878894064,0.00648937,0.002388518,0.772454776,0.998307107,3
208936,1752.441,663.4179617,405.3769925,1.63654567,0.791597299,211979,515.7766741,0.791703138,0.985644804,0.854941363,0.777453587,0.003175221,0.000715569,0.60443408,0.989183976,2
59151,931.54,305.938941,247.6315232,1.235460401,0.587237256,60079,274.4328557,0.79769932,0.984553671,0.85658199,0.897018388,0.005172169,0.002065655,0.804641989,0.994103314,1
67535,990.949,351.4178372,245.5381501,1.431214812,0.715407814,68489,293.2375021,0.748343417,0.986070756,0.864243577,0.834441144,0.005203492,0.001556172,0.696292023,0.996543456,1
74450,1065.064,379.3921123,250.7613451,1.512960907,0.750425,75382,307.8842057,0.797348241,0.987636306,0.824751578,0.811519786,0.005095932,0.001363326,0.658564363,0.996382136,1
35777,685.863,221.3199452,206.1931217,1.073362406,0.363352382,36174,213.4307644,0.797170232,0.989025267,0.9557384,0.964353955,0.006186096,0.003300215,0.92997855,0.998204014,3
43657,760.603,261.4405291,212.9034888,1.227976726,0.580377337,44058,235.7664497,0.77864379,0.990898361,0.948304223,0.901797631,0.005988513,0.002443066,0.813238966,0.998638524,3
44290,764.47,266.3331823,212.346134,1.254240787,0.603589734,44661,237.4695337,0.779040315,0.991692976,0.952345754,0.891625789,0.006013393,0.00234439,0.794996547,0.997117095,3
39706,720.946,254.1695308,199.0732138,1.276764091,0.62173201,40009,224.8449452,0.783124926,0.992426704,0.959976339,0.884625881,0.006401288,0.002418164,0.78256295,0.999148273,3
64011,963.416,356.2869043,228.9041736,1.556489332,0.766309599,64811,285.4843892,0.76008122,0.987656416,0.866636082,0.801276684,0.005566026,0.001415321,0.642044324,0.999335142,1
82109,1153.754,390.6378815,269.3704772,1.450188178,0.724223149,83618,323.3333045,0.717911727,0.981953646,0.775129361,0.827705965,0.004757553,0.001377424,0.685097164,0.993519807,1
63406,951.177,358.4486263,225.9868437,1.586148204,0.776223274,64085,284.1320583,0.781169919,0.989404697,0.880678796,0.792671634,0.005653229,0.001376733,0.62832832,0.996621836,1
68173,1030.906,368.816598,237.0123116,1.556107341,0.766177345,69468,294.6193468,0.771231404,0.981358323,0.806091117,0.798823449,0.00541001,0.00135888,0.638118902,0.992981508,1
